Time,Operator,Technology,RSRP,RSRQ,IP Thrpt UL,Network Thrpt UL,Lat,Long,PCI,Speed o.g.
2024-11-22 12:26:12.427,SGP-M1,5G-NR,-75.0,-10.7,0.002,0.107,1.294469,103.791744,305.0,40.0
2024-11-22 12:26:12.999,SGP-M1,5G-NR,-76.4,-10.8,0.002,0.104,1.294469,103.791744,305.0,40.0
2024-11-22 12:26:13.500,SGP-M1,5G-NR,-76.1,-11.2,0.003,0.107,1.294563,103.79173,305.0,38.0
2024-11-22 12:26:14.001,SGP-M1,5G-NR,-77.3,-11.1,0.002,0.095,1.294629,103.79173,305.0,39.0
2024-11-22 12:26:14.500,SGP-M1,5G-NR,-75.3,-10.8,0.003,0.125,1.294695,103.791731,305.0,41.0
2024-11-22 12:26:15.000,SGP-M1,5G-NR,-73.7,-10.5,0.002,0.136,1.294737,103.791734,305.0,40.0
2024-11-22 12:26:15.501,SGP-M1,5G-NR,-74.6,-10.7,0.003,0.108,1.294779,103.791738,305.0,40.0
2024-11-22 12:26:16.153,SGP-M1,5G-NR,-66.8,-10.4,0.003,0.134,1.29488,103.791734,305.0,42.0
2024-11-22 12:26:16.945,SGP-M1,5G-NR,-70.4,-10.5,0.002,0.095,1.29488,103.791734,305.0,42.0
2024-11-22 12:26:17.452,SGP-M1,5G-NR,-72.1,-10.6,0.003,0.115,1.294986,103.791744,305.0,42.0
2024-11-22 12:26:17.959,SGP-M1,5G-NR,-68.1,-10.6,0.002,0.135,1.295038,103.791751,305.0,42.0
2024-11-22 12:26:18.501,SGP-M1,5G-NR,-70.7,-10.5,0.003,0.117,1.295089,103.791758,305.0,43.0
2024-11-22 12:26:19.012,SGP-M1,5G-NR,-68.7,-10.5,0.002,0.131,1.295206,103.791766,305.0,45.0
2024-11-22 12:26:19.514,SGP-M1,5G-NR,-70.1,-10.4,0.003,0.118,1.295265,103.79177,305.0,45.0
2024-11-22 12:26:20.273,SGP-M1,5G-NR,-69.5,-10.4,0.003,0.128,1.295323,103.791775,305.0,46.0
2024-11-22 12:26:20.992,SGP-M1,5G-NR,-67.4,-10.4,0.002,0.122,1.295323,103.791775,305.0,46.0
2024-11-22 12:26:21.500,SGP-M1,5G-NR,-67.0,-10.4,0.003,0.113,1.295438,103.791786,305.0,45.0
2024-11-22 12:26:22.000,SGP-M1,5G-NR,-66.4,-10.4,0.002,0.129,1.295497,103.791793,305.0,45.0
2024-11-22 12:26:22.775,SGP-M1,5G-NR,-73.2,-10.5,0.002,0.115,1.295556,103.791801,305.0,45.0
2024-11-22 12:26:23.254,SGP-M1,5G-NR,-71.9,-10.5,0.003,0.116,1.295674,103.791811,305.0,45.0
2024-11-22 12:26:24.000,SGP-M1,5G-NR,-71.4,-10.4,0.003,0.119,1.295674,103.791811,305.0,45.0
2024-11-22 12:26:24.518,SGP-M1,5G-NR,-71.6,-10.6,0.003,0.138,1.295837,103.791847,305.0,43.0
2024-11-22 12:26:25.022,SGP-M1,5G-NR,-71.7,-10.5,0.002,0.131,1.295887,103.791847,305.0,40.0
2024-11-22 12:26:25.784,SGP-M1,5G-NR,-72.1,-10.5,0.002,0.131,1.295887,103.791847,305.0,40.0
2024-11-22 12:26:26.295,SGP-M1,5G-NR,-71.0,-10.5,0.003,0.112,1.295984,103.791845,305.0,38.0
2024-11-22 12:26:26.773,SGP-M1,5G-NR,-73.4,-10.5,0.002,0.161,1.296019,103.791836,305.0,34.0
2024-11-22 12:26:27.255,SGP-M1,5G-NR,-76.6,-10.6,0.003,0.153,1.296054,103.791826,305.0,31.0
2024-11-22 12:26:28.000,SGP-M1,5G-NR,-70.6,-10.5,0.002,0.094,1.296092,103.791817,305.0,30.0
2024-11-22 12:26:28.518,SGP-M1,5G-NR,-71.7,-10.5,0.002,0.122,1.296166,103.791802,305.0,27.0
2024-11-22 12:26:29.001,SGP-M1,5G-NR,-75.6,-10.7,0.003,0.14,1.296166,103.791802,305.0,27.0
2024-11-22 12:26:29.334,SGP-M1,5G-NR,-75.0,-10.6,0.003,0.115,1.296202,103.791796,305.0,27.0
2024-11-22 12:26:30.016,SGP-M1,5G-NR,-76.5,-10.7,0.002,0.108,1.296246,103.791789,305.0,18.0
2024-11-22 12:26:30.454,SGP-M1,5G-NR,-74.7,-10.7,0.002,0.127,1.296246,103.791789,305.0,18.0
2024-11-22 12:26:30.973,SGP-M1,5G-NR,-72.8,-10.6,0.003,0.114,1.296263,103.791786,305.0,16.0
2024-11-22 12:26:31.501,SGP-M1,5G-NR,-73.6,-10.6,0.002,0.133,1.296279,103.791783,305.0,14.0
2024-11-22 12:26:32.000,SGP-M1,5G-NR,-77.7,-11.0,0.003,0.129,1.296291,103.791776,305.0,12.0
2024-11-22 12:26:32.504,SGP-M1,5G-NR,-77.1,-10.8,0.002,0.13,1.296303,103.791768,305.0,10.0
2024-11-22 12:26:33.028,SGP-M1,5G-NR,-78.3,-10.8,0.003,0.117,1.296318,103.791763,305.0,7.0
2024-11-22 12:26:34.013,SGP-M1,5G-NR,-78.2,-11.2,0.002,0.101,1.296318,103.791763,305.0,7.0
2024-11-22 12:26:34.519,SGP-M1,5G-NR,-76.8,-11.0,0.002,0.135,1.296316,103.791766,305.0,0.0
2024-11-22 12:26:35.029,SGP-M1,5G-NR,-76.3,-11.1,0.003,0.133,1.296316,103.791769,305.0,0.0
2024-11-22 12:26:36.019,SGP-M1,5G-NR,-75.4,-10.9,0.002,0.106,1.296316,103.79177,305.0,0.0
2024-11-22 12:26:36.555,SGP-M1,5G-NR,-77.5,-10.9,0.002,0.095,1.296316,103.79177,305.0,0.0
2024-11-22 12:26:37.073,SGP-M1,5G-NR,-77.8,-11.0,0.003,0.131,1.296316,103.791772,305.0,0.0
2024-11-22 12:26:38.000,SGP-M1,5G-NR,-77.0,-11.0,0.003,0.136,1.296316,103.791772,305.0,0.0
2024-11-22 12:26:38.454,SGP-M1,5G-NR,-76.9,-11.1,0.003,0.112,1.296321,103.79177,305.0,0.0
2024-11-22 12:26:39.000,SGP-M1,5G-NR,-77.1,-10.9,0.003,0.229,1.296321,103.79177,305.0,0.0
2024-11-22 12:26:39.500,SGP-M1,5G-NR,-77.0,-10.8,0.002,0.113,1.296322,103.791772,305.0,0.0
2024-11-22 12:26:40.017,SGP-M1,5G-NR,-72.7,-10.7,0.003,0.115,1.296322,103.791772,305.0,0.0
2024-11-22 12:26:40.519,SGP-M1,5G-NR,-73.8,-10.8,0.002,0.103,1.296323,103.791774,305.0,1.0
2024-11-22 12:26:41.029,SGP-M1,5G-NR,-71.4,-10.7,0.003,0.142,1.296319,103.791779,305.0,5.0
2024-11-22 12:26:41.530,SGP-M1,5G-NR,-70.7,-10.5,0.002,0.133,1.296333,103.791774,305.0,7.0
2024-11-22 12:26:42.354,SGP-M1,5G-NR,-76.3,-10.6,0.002,0.14,1.296347,103.791769,305.0,10.0
2024-11-22 12:26:42.873,SGP-M1,5G-NR,-76.0,-10.7,0.003,0.116,1.296362,103.791758,305.0,11.0
2024-11-22 12:26:43.414,SGP-M1,5G-NR,-76.5,-10.6,0.003,0.118,1.296377,103.791746,305.0,12.0
2024-11-22 12:26:43.894,SGP-M1,5G-NR,-79.5,-11.1,0.002,0.111,1.296377,103.791746,305.0,12.0
2024-11-22 12:26:44.500,SGP-M1,5G-NR,-78.2,-10.8,0.003,0.108,1.296435,103.791686,305.0,19.0
2024-11-22 12:26:45.000,SGP-M1,5G-NR,-79.4,-11.4,0.002,0.123,1.296465,103.791661,305.0,22.0
2024-11-22 12:26:45.556,SGP-M1,5G-NR,-78.4,-11.1,0.002,0.113,1.296494,103.791635,305.0,25.0
2024-11-22 12:26:46.424,SGP-M1,5G-NR,-80.1,-12.1,0.002,0.11,1.296545,103.791595,305.0,25.0
2024-11-22 12:26:47.000,SGP-M1,5G-NR,-81.2,-12.3,0.002,0.108,1.296545,103.791595,305.0,25.0
2024-11-22 12:26:47.520,SGP-M1,5G-NR,-81.9,-12.1,0.002,0.123,1.296656,103.79148,305.0,34.0
2024-11-22 12:26:48.023,SGP-M1,5G-NR,-79.6,-11.5,0.003,0.125,1.296689,103.791439,305.0,36.0
2024-11-22 12:26:48.522,SGP-M1,5G-NR,-82.0,-12.5,0.002,0.13,1.296717,103.791398,305.0,37.0
2024-11-22 12:26:49.023,SGP-M1,5G-NR,-80.0,-11.5,0.003,0.131,1.296745,103.791357,305.0,39.0
2024-11-22 12:26:49.974,SGP-M1,5G-NR,-84.2,-12.0,0.003,0.121,1.296745,103.791357,305.0,39.0
2024-11-22 12:26:50.453,SGP-M1,5G-NR,-83.5,-11.6,0.002,0.119,1.29681,103.791271,305.0,39.0
2024-11-22 12:26:51.002,SGP-M1,5G-NR,-86.0,-13.8,0.002,0.122,1.29681,103.791271,305.0,39.0
2024-11-22 12:26:51.520,SGP-M1,5G-NR,-85.2,-12.8,0.002,0.113,1.296887,103.79114,305.0,39.0
2024-11-22 12:26:52.022,SGP-M1,5G-NR,-85.2,-12.6,0.003,0.102,1.296911,103.791098,305.0,39.0
2024-11-22 12:26:52.572,SGP-M1,5G-NR,-83.1,-11.8,0.002,0.121,1.296911,103.791098,305.0,39.0
2024-11-22 12:26:53.077,SGP-M1,5G-NR,-85.2,-12.2,0.003,0.117,1.296953,103.791015,305.0,36.0
2024-11-22 12:26:53.974,SGP-M1,5G-NR,-86.8,-12.9,0.002,0.107,1.296953,103.791015,305.0,36.0
2024-11-22 12:26:54.499,SGP-M1,5G-NR,-81.4,-11.6,0.003,0.11,1.296981,103.790941,305.0,32.0
2024-11-22 12:26:55.000,SGP-M1,5G-NR,-80.0,-11.0,0.002,0.112,1.296995,103.790913,305.0,28.0
2024-11-22 12:26:55.514,SGP-M1,5G-NR,-79.4,-10.8,0.003,0.119,1.297008,103.790884,305.0,26.0
2024-11-22 12:26:56.015,SGP-M1,5G-NR,-86.5,-12.9,0.002,0.128,1.297018,103.790858,305.0,24.0
2024-11-22 12:26:56.500,SGP-M1,5G-NR,-83.9,-12.2,0.003,0.139,1.297028,103.790831,305.0,22.0
2024-11-22 12:26:57.016,SGP-M1,5G-NR,-84.8,-12.1,0.002,0.107,1.297043,103.790781,305.0,20.0
2024-11-22 12:26:57.517,SGP-M1,5G-NR,-80.0,-10.9,0.003,0.109,1.297051,103.790758,305.0,19.0
2024-11-22 12:26:58.019,SGP-M1,5G-NR,-82.2,-11.6,0.002,0.118,1.297058,103.790735,305.0,19.0
2024-11-22 12:26:58.873,SGP-M1,5G-NR,-81.7,-11.2,0.002,0.134,1.297058,103.790735,305.0,19.0
2024-11-22 12:26:59.384,SGP-M1,5G-NR,-87.4,-12.8,0.003,0.11,1.297068,103.79069,305.0,18.0
2024-11-22 12:26:59.914,SGP-M1,5G-NR,-85.1,-11.6,0.002,0.117,1.297078,103.790669,305.0,17.0
2024-11-22 12:27:00.414,SGP-M1,5G-NR,-89.8,-13.7,0.003,0.114,1.297087,103.790648,305.0,17.0
2024-11-22 12:27:00.874,SGP-M1,5G-NR,-91.0,-14.8,0.002,0.087,1.297095,103.790627,305.0,17.0
2024-11-22 12:27:01.563,SGP-M1,5G-NR,-83.1,-10.9,0.002,0.081,1.297102,103.790605,590.0,17.0
2024-11-22 12:27:02.073,SGP-M1,5G-NR,-81.1,-10.7,0.003,0.047,1.297109,103.79056,590.0,18.0
2024-11-22 12:27:02.580,SGP-M1,5G-NR,-82.5,-10.9,0.002,0.062,1.297116,103.790534,590.0,18.0
2024-11-22 12:27:03.464,SGP-M1,5G-NR,-85.4,-11.4,0.002,0.049,1.297122,103.790508,590.0,19.0
2024-11-22 12:27:03.814,SGP-M1,5G-NR,-86.6,-11.6,0.003,0.059,1.297131,103.790475,590.0,21.0
2024-11-22 12:27:04.174,SGP-M1,5G-NR,-87.7,-11.5,0.002,0.06,1.297139,103.790442,590.0,23.0
2024-11-22 12:27:04.974,SGP-M1,5G-NR,-85.2,-11.2,0.002,0.048,1.297139,103.790442,590.0,23.0
2024-11-22 12:27:05.134,SGP-M1,5G-NR,-86.9,-12.3,0.003,0.057,1.297166,103.790378,590.0,26.0
2024-11-22 12:27:05.613,SGP-M1,5G-NR,-84.8,-11.2,0.002,0.058,1.297166,103.790378,590.0,26.0
2024-11-22 12:27:06.084,SGP-M1,5G-NR,-84.4,-11.2,0.003,0.075,1.2972,103.79031,590.0,29.0
2024-11-22 12:27:06.594,SGP-M1,5G-NR,-84.0,-11.8,0.002,0.075,1.297219,103.790276,590.0,30.0
2024-11-22 12:27:07.122,SGP-M1,5G-NR,-85.6,-11.7,0.002,0.06,1.297237,103.790242,590.0,31.0
2024-11-22 12:27:07.874,SGP-M1,5G-NR,-83.3,-11.3,0.003,0.084,1.297237,103.790242,590.0,31.0
2024-11-22 12:27:08.394,SGP-M1,5G-NR,-83.4,-11.6,0.002,0.09,1.297276,103.790174,590.0,31.0
2024-11-22 12:27:08.685,SGP-M1,5G-NR,-84.2,-11.8,0.003,0.06,1.297299,103.790121,590.0,32.0
2024-11-22 12:27:09.574,SGP-M1,5G-NR,-81.3,-11.6,0.003,0.041,1.297322,103.790068,590.0,33.0
2024-11-22 12:27:10.054,SGP-M1,5G-NR,-80.4,-11.7,0.002,0.056,1.297345,103.790015,590.0,34.0
2024-11-22 12:27:10.662,SGP-M1,5G-NR,-81.6,-12.9,0.002,0.08,1.297345,103.790015,590.0,34.0
2024-11-22 12:27:11.175,SGP-M1,5G-NR,-80.3,-11.9,0.003,0.055,1.297375,103.789922,590.0,36.0
2024-11-22 12:27:12.020,SGP-M1,5G-NR,-79.2,-11.0,0.002,0.059,1.297416,103.789834,590.0,37.0
2024-11-22 12:27:12.521,SGP-M1,5G-NR,-79.4,-11.1,0.003,0.068,1.297434,103.78978,590.0,38.0
2024-11-22 12:27:13.001,SGP-M1,5G-NR,-74.9,-10.8,0.002,0.062,1.297434,103.78978,590.0,38.0
2024-11-22 12:27:13.514,SGP-M1,5G-NR,-78.5,-11.3,0.002,0.079,1.297452,103.789726,590.0,40.0
2024-11-22 12:27:14.024,SGP-M1,5G-NR,-75.5,-11.2,0.003,0.09,1.297493,103.789638,590.0,40.0
2024-11-22 12:27:14.516,SGP-M1,5G-NR,-70.8,-10.6,0.002,0.11,1.297517,103.789597,590.0,39.0
2024-11-22 12:27:15.002,SGP-M1,5G-NR,-73.2,-10.6,0.003,0.107,1.297517,103.789597,590.0,39.0
2024-11-22 12:27:15.500,SGP-M1,5G-NR,-74.1,-10.6,0.002,0.088,1.297541,103.789555,590.0,39.0
2024-11-22 12:27:16.000,SGP-M1,5G-NR,-77.7,-11.7,0.003,0.09,1.297567,103.789506,590.0,40.0
2024-11-22 12:27:16.500,SGP-M1,5G-NR,-76.6,-12.7,0.002,0.118,1.297592,103.789456,590.0,41.0
2024-11-22 12:27:17.256,SGP-M1,5G-NR,-76.6,-12.7,0.002,0.104,1.297642,103.789367,590.0,42.0
2024-11-22 12:27:17.760,SGP-M1,5G-NR,-81.7,-11.6,0.003,0.083,1.297642,103.789367,590.0,42.0
2024-11-22 12:27:18.276,SGP-M1,5G-NR,-81.1,-11.3,0.002,0.113,1.29769,103.789258,590.0,44.0
2024-11-22 12:27:19.002,SGP-M1,5G-NR,-78.6,-10.7,0.002,0.078,1.29769,103.789258,590.0,44.0
2024-11-22 12:27:19.594,SGP-M1,5G-NR,-82.2,-10.6,0.002,0.07,1.297743,103.789154,590.0,45.0
2024-11-22 12:27:21.013,SGP-M1,5G-NR,-82.9,-10.8,0.003,0.075,1.297877,103.788992,590.0,43.0
2024-11-22 12:27:23.334,SGP-M1,5G-NR,-82.0,-10.7,0.003,0.084,1.29801,103.788829,590.0,42.0
2024-11-22 12:27:23.784,SGP-M1,5G-NR,-83.0,-10.9,0.002,0.094,1.298043,103.78879,590.0,41.0
2024-11-22 12:27:24.292,SGP-M1,5G-NR,-83.9,-10.9,0.003,0.073,1.298076,103.788751,590.0,40.0
2024-11-22 12:27:25.001,SGP-M1,5G-NR,-83.3,-10.8,0.003,0.081,1.298076,103.788751,590.0,40.0
2024-11-22 12:27:25.705,SGP-M1,5G-NR,-83.6,-10.9,0.002,0.081,1.29814,103.788675,590.0,39.0
2024-11-22 12:27:26.214,SGP-M1,5G-NR,-81.2,-10.7,0.003,0.084,1.298203,103.788598,590.0,38.0
2024-11-22 12:27:26.634,SGP-M1,5G-NR,-79.9,-10.7,0.002,0.082,1.298203,103.788598,590.0,38.0
2024-11-22 12:27:27.282,SGP-M1,5G-NR,-80.5,-10.8,0.002,0.084,1.29822,103.788523,590.0,29.0
2024-11-22 12:27:27.791,SGP-M1,5G-NR,-80.3,-10.9,0.005,0.061,1.298235,103.788495,590.0,27.0
2024-11-22 12:27:28.293,SGP-M1,5G-NR,-81.9,-10.9,0.002,0.131,1.298249,103.788466,590.0,27.0
2024-11-22 12:27:28.874,SGP-M1,5G-NR,-79.7,-10.7,0.063,0.11,1.298249,103.788466,590.0,27.0
2024-11-22 12:27:29.375,SGP-M1,5G-NR,-81.7,-10.9,0.003,0.08,1.298283,103.788412,590.0,26.0
2024-11-22 12:27:30.021,SGP-M1,5G-NR,-79.3,-10.8,0.002,0.076,1.298275,103.788356,590.0,26.0
2024-11-22 12:27:30.774,SGP-M1,5G-NR,-78.3,-10.8,0.003,0.053,1.298275,103.788356,590.0,26.0
2024-11-22 12:27:31.284,SGP-M1,5G-NR,-79.8,-10.9,0.002,0.063,1.298267,103.788222,590.0,35.0
2024-11-22 12:27:31.979,SGP-M1,5G-NR,-82.8,-11.0,0.002,0.076,1.298294,103.788144,590.0,34.0
2024-11-22 12:27:33.904,SGP-M1,5G-NR,-81.2,-11.0,0.002,0.06,1.298348,103.787987,590.0,34.0
2024-11-22 12:27:35.000,SGP-M1,5G-NR,-78.9,-10.8,0.003,0.092,1.298375,103.787909,590.0,34.0
2024-11-22 12:27:36.935,SGP-M1,5G-NR,-82.0,-11.2,0.002,0.064,1.298429,103.787752,590.0,34.0
2024-11-22 12:27:38.735,SGP-M1,5G-NR,-82.4,-11.4,0.003,0.061,1.298483,103.787595,590.0,34.0
2024-11-22 12:27:40.640,SGP-M1,5G-NR,-82.4,-11.7,0.003,0.093,1.298537,103.787439,590.0,34.0
2024-11-22 12:27:42.001,SGP-M1,5G-NR,-73.0,-10.5,0.002,0.08,1.298564,103.78736,590.0,34.0
2024-11-22 12:27:43.527,SGP-M1,5G-NR,-74.9,-10.7,0.002,0.1,1.298618,103.787204,590.0,34.0
2024-11-22 12:27:44.489,SGP-M1,5G-NR,-77.3,-10.7,0.002,0.045,1.298644,103.787125,416.0,34.0
2024-11-22 12:27:45.001,SGP-M1,5G-NR,-78.8,-10.9,0.002,0.122,1.298644,103.787125,416.0,34.0
2024-11-22 12:27:46.413,SGP-M1,5G-NR,-80.0,-11.1,0.002,0.123,1.298698,103.786968,416.0,34.0
2024-11-22 12:27:47.001,SGP-M1,5G-NR,-81.1,-11.1,0.002,0.099,1.298698,103.786968,416.0,34.0
2024-11-22 12:27:47.633,SGP-M1,5G-NR,-78.9,-11.2,0.003,0.125,1.298725,103.78689,416.0,34.0
2024-11-22 12:27:48.499,SGP-M1,5G-NR,-79.5,-11.4,0.003,0.097,1.298752,103.786812,416.0,34.0
2024-11-22 12:27:49.501,SGP-M1,5G-NR,-75.6,-10.8,0.002,0.092,1.298779,103.786733,416.0,34.0
2024-11-22 12:27:50.263,SGP-M1,5G-NR,-77.7,-11.3,0.003,0.109,1.298806,103.786655,416.0,34.0
2024-11-22 12:27:51.000,SGP-M1,5G-NR,-76.2,-11.0,0.002,0.135,1.298806,103.786655,416.0,34.0
2024-11-22 12:27:51.501,SGP-M1,5G-NR,-74.8,-10.9,0.003,0.108,1.298833,103.786577,416.0,34.0
2024-11-22 12:27:51.994,SGP-M1,5G-NR,-76.7,-11.3,0.003,0.118,1.298833,103.786577,416.0,34.0
2024-11-22 12:27:52.475,SGP-M1,5G-NR,-75.5,-11.0,0.003,0.104,1.29886,103.786498,416.0,34.0
2024-11-22 12:27:52.985,SGP-M1,5G-NR,-74.5,-11.1,0.002,0.116,1.29886,103.786498,416.0,34.0
2024-11-22 12:27:53.654,SGP-M1,5G-NR,-74.7,-10.8,0.003,0.117,1.298887,103.78642,416.0,34.0
2024-11-22 12:27:54.135,SGP-M1,5G-NR,-65.9,-10.5,0.002,0.099,1.298914,103.786342,416.0,34.0
2024-11-22 12:27:54.777,SGP-M1,5G-NR,-71.2,-10.9,0.003,0.117,1.298914,103.786342,416.0,34.0
2024-11-22 12:27:55.279,SGP-M1,5G-NR,-75.7,-11.0,0.002,0.122,1.298941,103.786263,416.0,34.0
2024-11-22 12:27:55.865,SGP-M1,5G-NR,-79.2,-11.7,0.003,0.142,1.298941,103.786263,416.0,34.0
2024-11-22 12:27:56.499,SGP-M1,5G-NR,-81.7,-12.0,0.016,0.13,1.298968,103.786185,416.0,34.0
2024-11-22 12:27:57.021,SGP-M1,5G-NR,-77.8,-11.4,0.021,0.149,1.299006,103.786089,414.0,37.0
2024-11-22 12:27:57.714,SGP-M1,5G-NR,-76.0,-10.9,0.002,0.17,1.299006,103.786089,414.0,37.0
2024-11-22 12:27:58.234,SGP-M1,5G-NR,-71.6,-10.5,0.003,0.125,1.299049,103.785997,414.0,40.0
2024-11-22 12:27:58.745,SGP-M1,5G-NR,-73.1,-10.6,0.002,0.137,1.299074,103.785949,414.0,41.0
2024-11-22 12:27:59.023,SGP-M1,5G-NR,-73.6,-10.9,0.003,0.156,1.299098,103.785901,414.0,42.0
2024-11-22 12:27:59.934,SGP-M1,5G-NR,-74.4,-11.8,0.002,0.131,1.299098,103.785901,414.0,42.0
2024-11-22 12:28:00.287,SGP-M1,5G-NR,-71.8,-10.8,0.003,0.122,1.299149,103.785801,414.0,45.0
2024-11-22 12:28:00.894,SGP-M1,5G-NR,-72.9,-10.8,0.003,0.137,1.299179,103.785751,414.0,45.0
2024-11-22 12:28:01.334,SGP-M1,5G-NR,-75.3,-10.9,0.002,0.138,1.299208,103.785701,414.0,45.0
2024-11-22 12:28:01.787,SGP-M1,5G-NR,-76.7,-10.9,0.003,0.133,1.29924,103.785654,414.0,45.0
2024-11-22 12:28:02.279,SGP-M1,5G-NR,-75.5,-10.9,0.002,0.157,1.299271,103.785607,414.0,45.0
2024-11-22 12:28:02.789,SGP-M1,5G-NR,-77.0,-10.9,0.003,0.123,1.299271,103.785607,414.0,45.0
2024-11-22 12:28:03.475,SGP-M1,5G-NR,-79.9,-11.8,0.003,0.108,1.29934,103.785511,414.0,46.0
2024-11-22 12:28:04.000,SGP-M1,5G-NR,-79.7,-10.9,0.003,0.139,1.29934,103.785511,414.0,46.0
2024-11-22 12:28:04.292,SGP-M1,5G-NR,-79.9,-10.9,0.003,0.112,1.299413,103.785413,414.0,49.0
2024-11-22 12:28:05.000,SGP-M1,5G-NR,-81.1,-10.9,0.002,0.126,1.29945,103.785369,414.0,47.0
2024-11-22 12:28:05.435,SGP-M1,5G-NR,-82.0,-11.3,0.002,0.152,1.299487,103.785324,414.0,46.0
2024-11-22 12:28:05.945,SGP-M1,5G-NR,-81.9,-11.3,0.003,0.116,1.299524,103.785281,414.0,46.0
2024-11-22 12:28:06.500,SGP-M1,5G-NR,-76.2,-10.9,0.002,0.136,1.299561,103.785237,414.0,46.0
2024-11-22 12:28:07.016,SGP-M1,5G-NR,-81.3,-11.2,0.003,0.121,1.299637,103.785153,414.0,45.0
2024-11-22 12:28:07.519,SGP-M1,5G-NR,-80.1,-11.2,0.002,0.149,1.29968,103.785108,414.0,46.0
2024-11-22 12:28:08.022,SGP-M1,5G-NR,-81.4,-11.5,0.003,0.126,1.299722,103.785063,414.0,49.0
2024-11-22 12:28:08.755,SGP-M1,5G-NR,-72.1,-10.6,0.003,0.121,1.299764,103.785022,414.0,47.0
2024-11-22 12:28:09.235,SGP-M1,5G-NR,-79.2,-10.6,0.002,0.143,1.299805,103.784981,414.0,46.0
2024-11-22 12:28:09.754,SGP-M1,5G-NR,-78.4,-10.5,0.003,0.157,1.299846,103.784942,414.0,46.0
2024-11-22 12:28:10.265,SGP-M1,5G-NR,-79.0,-10.8,0.002,0.125,1.299887,103.784903,414.0,46.0
2024-11-22 12:28:10.781,SGP-M1,5G-NR,-81.4,-11.7,0.003,0.131,1.299887,103.784903,414.0,46.0
2024-11-22 12:28:11.282,SGP-M1,5G-NR,-84.6,-14.6,0.002,0.139,1.299971,103.784825,414.0,45.0
2024-11-22 12:28:11.783,SGP-M1,5G-NR,-82.7,-14.7,0.003,0.127,1.300013,103.784785,414.0,45.0
2024-11-22 12:28:12.501,SGP-M1,5G-NR,-82.0,-13.5,0.002,0.139,1.300054,103.784744,414.0,45.0
2024-11-22 12:28:12.955,SGP-M1,5G-NR,-82.9,-12.4,0.002,0.131,1.300097,103.784706,414.0,44.0
2024-11-22 12:28:13.465,SGP-M1,5G-NR,-81.9,-12.2,0.003,0.106,1.300139,103.784668,414.0,44.0
2024-11-22 12:28:14.001,SGP-M1,5G-NR,-85.9,-12.3,0.003,0.131,1.300139,103.784668,414.0,44.0
2024-11-22 12:28:14.500,SGP-M1,5G-NR,-85.7,-12.0,0.002,0.134,1.300219,103.784586,414.0,44.0
2024-11-22 12:28:15.018,SGP-M1,5G-NR,-86.7,-12.0,0.003,0.135,1.300297,103.784508,414.0,44.0
2024-11-22 12:28:15.575,SGP-M1,5G-NR,-83.3,-11.6,0.003,0.129,1.300336,103.784469,414.0,44.0
2024-11-22 12:28:16.095,SGP-M1,5G-NR,-85.1,-11.5,0.002,0.142,1.300375,103.784429,414.0,44.0
2024-11-22 12:28:16.787,SGP-M1,5G-NR,-82.4,-11.0,0.003,0.133,1.300375,103.784429,414.0,44.0
2024-11-22 12:28:17.288,SGP-M1,5G-NR,-79.0,-10.6,0.002,0.153,1.300458,103.78435,414.0,46.0
2024-11-22 12:28:17.789,SGP-M1,5G-NR,-84.0,-10.9,0.003,0.134,1.300503,103.78431,414.0,46.0
2024-11-22 12:28:18.500,SGP-M1,5G-NR,-85.4,-11.1,0.087,0.253,1.300547,103.784269,414.0,47.0
2024-11-22 12:28:19.013,SGP-M1,5G-NR,-84.3,-10.7,0.003,0.188,1.300639,103.78419,414.0,48.0
2024-11-22 12:28:19.515,SGP-M1,5G-NR,-83.5,-10.8,0.002,0.133,1.300686,103.784151,414.0,48.0
2024-11-22 12:28:20.017,SGP-M1,5G-NR,-79.9,-10.8,0.003,0.148,1.300733,103.784112,414.0,48.0
2024-11-22 12:28:20.475,SGP-M1,5G-NR,-88.6,-11.5,0.003,0.124,1.300733,103.784112,414.0,48.0
2024-11-22 12:28:20.985,SGP-M1,5G-NR,-88.0,-11.5,0.002,0.128,1.30078,103.784074,414.0,48.0
2024-11-22 12:28:21.494,SGP-M1,5G-NR,-91.2,-11.6,0.003,0.126,1.300826,103.784035,414.0,48.0
2024-11-22 12:28:21.999,SGP-M1,5G-NR,-85.0,-10.8,0.002,0.128,1.30087,103.784,414.0,46.0
2024-11-22 12:28:22.515,SGP-M1,5G-NR,-87.0,-11.0,0.003,0.127,1.300913,103.783965,414.0,44.0
2024-11-22 12:28:23.015,SGP-M1,5G-NR,-90.4,-11.5,0.002,0.118,1.300993,103.783903,414.0,39.0
2024-11-22 12:28:23.768,SGP-M1,5G-NR,-87.7,-11.1,0.003,0.141,1.300993,103.783903,414.0,39.0
2024-11-22 12:28:24.272,SGP-M1,5G-NR,-87.7,-11.0,0.002,0.135,1.301061,103.783851,414.0,34.0
2024-11-22 12:28:24.783,SGP-M1,5G-NR,-85.9,-10.8,0.003,0.151,1.30109,103.78383,414.0,31.0
2024-11-22 12:28:25.292,SGP-M1,5G-NR,-83.0,-10.6,0.002,0.155,1.301118,103.783808,414.0,28.0
