Lat,Long,SS-RSRP,Network Thrpt DL
1.30017,103.781547,-54.2,244.562
1.30017,103.781547,-54.2,244.562
1.30017,103.781547,-54.2,244.562
1.30017,103.781547,-48.8,244.562
1.30017,103.781547,-48.8,202.393
1.30017,103.781547,-48.8,202.393
1.30017,103.781547,-48.8,202.393
1.30017,103.781547,-48.8,202.393
1.30017,103.781547,-48.6,202.393
1.30017,103.781547,-48.6,227.9
1.30017,103.781547,-48.6,227.9
1.30017,103.781547,-48.6,227.9
1.300174,103.781545,-48.6,227.9
1.300174,103.781545,-48.6,227.9
1.300174,103.781545,-50.4,227.9
1.300174,103.781545,-50.4,209.459
1.300174,103.781545,-50.4,209.459
1.300174,103.781545,-50.4,209.459
1.300174,103.781545,-50.4,209.459
1.300174,103.781545,-52,209.459
1.300174,103.781545,-52,230.367
1.300174,103.781545,-52,230.367
1.300174,103.781545,-52,230.367
1.300177,103.781542,-52,230.367
1.300177,103.781542,-52,230.367
1.300177,103.781542,-49.9,230.367
1.300177,103.781542,-49.9,225.861
1.300177,103.781542,-49.9,225.861
1.300177,103.781542,-49.9,225.861
1.300177,103.781542,-49.9,225.861
1.300177,103.781542,-49.9,225.861
1.300177,103.781542,-48.6,225.861
1.300177,103.781542,-48.6,198.373
1.300177,103.781542,-48.6,198.373
1.300177,103.781542,-48.6,198.373
1.30018,103.781538,-48.6,198.373
1.30018,103.781538,-48.6,198.373
1.30018,103.781538,-48.6,198.373
1.30018,103.781538,-45.6,198.373
1.30018,103.781538,-45.6,186.48
1.30018,103.781538,-45.6,186.48
1.30018,103.781538,-45.6,186.48
1.30018,103.781538,-45.6,186.48
1.30018,103.781538,-45.6,186.48
1.30018,103.781538,-44.6,186.48
1.30018,103.781538,-44.6,205.612
1.30018,103.781538,-44.6,205.612
1.30018,103.781538,-44.6,205.612
1.300183,103.781535,-44.6,205.612
1.300183,103.781535,-44.6,205.612
1.300183,103.781535,-44.6,205.612
1.300183,103.781535,-44.5,205.612
1.300183,103.781535,-44.5,169.687
1.300183,103.781535,-44.5,169.687
1.300183,103.781535,-44.5,169.687
1.300183,103.781535,-44.5,169.687
1.300183,103.781535,-44.2,169.687
1.300183,103.781535,-44.2,188.524
1.300183,103.781535,-44.2,188.524
1.300183,103.781535,-44.2,188.524
1.300186,103.781532,-44.2,188.524
1.300186,103.781532,-44.2,188.524
1.300186,103.781532,-44,188.524
1.300186,103.781532,-44,205.007
1.300186,103.781532,-44,205.007
1.300186,103.781532,-44,205.007
1.300186,103.781532,-44,205.007
1.300186,103.781532,-47.2,205.007
1.300186,103.781532,-47.2,206.73
1.300186,103.781532,-47.2,206.73
1.300186,103.781532,-47.2,206.73
1.300186,103.781532,-47.2,206.73
1.300186,103.781532,-47.2,206.73
1.300189,103.781529,-47.2,206.73
1.300189,103.781529,-43.9,206.73
1.300189,103.781529,-43.9,194.074
1.300189,103.781529,-43.9,194.074
1.300189,103.781529,-43.9,194.074
1.300189,103.781529,-43.9,194.074
1.300189,103.781529,-43.9,194.074
1.300189,103.781529,-45.1,194.074
1.300189,103.781529,-45.1,209.729
1.300189,103.781529,-45.1,209.729
1.300189,103.781529,-45.1,209.729
1.300189,103.781529,-45.1,209.729
1.300189,103.781529,-45.1,209.729
1.300192,103.781525,-45.1,209.729
1.300192,103.781525,-45.4,209.729
1.300192,103.781525,-45.4,192.781
1.300192,103.781525,-45.4,192.781
1.300192,103.781525,-45.4,192.781
1.300192,103.781525,-45.4,192.781
1.300192,103.781525,-45.4,192.781
1.300192,103.781525,-46.7,192.781
1.300192,103.781525,-46.7,262.73
1.300192,103.781525,-46.7,262.73
1.300192,103.781525,-46.7,262.73
1.300192,103.781525,-46.7,262.73
1.300195,103.781522,-46.7,262.73
1.300195,103.781522,-48.3,262.73
1.300195,103.781522,-48.3,268.76
1.300195,103.781522,-48.3,268.76
1.300195,103.781522,-48.3,268.76
1.300195,103.781522,-48.3,268.76
1.300195,103.781522,-51.5,268.76
1.300195,103.781522,-51.5,258.041
1.300195,103.781522,-51.5,258.041
1.300195,103.781522,-51.5,258.041
1.300195,103.781522,-51.5,258.041
1.300195,103.781522,-51.5,258.041
1.300199,103.781519,-51.5,258.041
1.300199,103.781519,-52,258.041
1.300199,103.781519,-52,271.264
1.300199,103.781519,-52,271.264
1.300199,103.781519,-52,271.264
1.300199,103.781519,-52,271.264
1.300199,103.781519,-52,271.264
1.300199,103.781519,-52,261.798
1.300199,103.781519,-55.5,261.798
1.300199,103.781519,-55.5,261.798
1.300199,103.781519,-55.5,261.798
1.300199,103.781519,-55.5,261.798
1.300202,103.781516,-55.5,261.798
1.300202,103.781516,-55.5,253.55
1.300202,103.781516,-52.3,253.55
1.300202,103.781516,-52.3,253.55
1.300202,103.781516,-52.3,253.55
1.300202,103.781516,-52.3,253.55
1.300202,103.781516,-52.3,322.277
1.300202,103.781516,-52.7,322.277
1.300202,103.781516,-52.7,322.277
1.300202,103.781516,-52.7,322.277
1.300202,103.781516,-52.7,322.277
1.300202,103.781516,-52.7,322.277
1.300205,103.781512,-52.7,322.277
1.300205,103.781512,-52.7,313.684
1.300205,103.781512,-54.9,313.684
1.300205,103.781512,-54.9,313.684
1.300205,103.781512,-54.9,313.684
1.300205,103.781512,-54.9,313.684
1.300205,103.781512,-54.9,313.684
1.300205,103.781512,-54.9,299.752
1.300205,103.781512,-51.2,299.752
1.300205,103.781512,-51.2,299.752
1.300205,103.781512,-51.2,299.752
1.300205,103.781512,-51.2,299.752
1.300208,103.781509,-51.2,299.752
1.300208,103.781509,-51.2,291.998
1.300208,103.781509,-49.3,291.998
1.300208,103.781509,-49.3,291.998
1.300208,103.781509,-49.3,291.998
1.300208,103.781509,-49.3,291.998
1.300208,103.781509,-49.3,299.194
1.300208,103.781509,-49,299.194
1.300208,103.781509,-49,299.194
1.300208,103.781509,-49,299.194
1.300208,103.781509,-49,299.194
1.300208,103.781509,-49,299.194
1.300211,103.781506,-49,299.194
1.300211,103.781506,-49,293.176
1.300211,103.781506,-49,293.176
1.300211,103.781506,-49,293.176
1.300211,103.781506,-49,293.176
1.300211,103.781506,-49,293.176
1.300211,103.781506,-49,278.893
1.300211,103.781506,-49.5,278.893
1.300211,103.781506,-49.5,278.893
1.300211,103.781506,-49.5,278.893
1.300211,103.781506,-49.5,278.893
1.300211,103.781506,-49.5,278.893
1.300214,103.781503,-49.5,278.893
1.300214,103.781503,-49.5,276.489
1.300214,103.781503,-50.2,276.489
1.300214,103.781503,-50.2,276.489
1.300214,103.781503,-50.2,276.489
1.300214,103.781503,-50.2,276.489
1.300214,103.781503,-50.2,242.076
1.300214,103.781503,-47.1,242.076
1.300214,103.781503,-47.1,242.076
1.300214,103.781503,-47.1,242.076
1.300214,103.781503,-47.1,242.076
1.300217,103.781499,-47.1,242.076
1.300217,103.781499,-47.1,196.15
1.300217,103.781499,-45.2,196.15
1.300217,103.781499,-45.2,196.15
1.300217,103.781499,-45.2,196.15
1.300217,103.781499,-45.2,196.15
1.300217,103.781499,-45.2,191.852
1.300217,103.781499,-45.2,191.852
1.300217,103.781499,-45.2,191.852
1.300217,103.781499,-43.7,191.852
1.300217,103.781499,-43.7,191.852
1.30022,103.781496,-43.7,191.852
1.30022,103.781496,-43.7,172.497
1.30022,103.781496,-43.7,172.497
1.30022,103.781496,-43.7,172.497
1.30022,103.781496,-45.8,172.497
1.30022,103.781496,-45.8,172.497
1.30022,103.781496,-45.8,201.764
1.30022,103.781496,-45.8,201.764
1.30022,103.781496,-45.8,201.764
1.30022,103.781496,-47.2,201.764
1.30022,103.781496,-47.2,201.764
1.300223,103.781493,-47.2,201.764
1.300223,103.781493,-47.2,191.346
1.300223,103.781493,-48.8,191.346
1.300223,103.781493,-48.8,191.346
1.300223,103.781493,-48.8,191.346
1.300223,103.781493,-48.8,191.346
1.300223,103.781493,-48.8,153.813
1.300223,103.781493,-49.5,153.813
1.300223,103.781493,-49.5,153.813
1.300223,103.781493,-49.5,153.813
1.300223,103.781493,-49.5,153.813
1.300226,103.78149,-49.5,153.813
1.300226,103.78149,-49.5,165.169
1.300226,103.78149,-49.5,165.169
1.300226,103.78149,-49.5,165.169
1.300226,103.78149,-50.3,165.169
1.300226,103.78149,-50.3,165.169
1.300226,103.78149,-50.3,226.199
1.300226,103.78149,-50.2,226.199
1.300226,103.78149,-50.2,226.199
1.300226,103.78149,-50.2,226.199
1.300226,103.78149,-50.2,226.199
1.300229,103.781486,-50.2,226.199
1.300229,103.781486,-50.2,210.937
1.300229,103.781486,-50.2,210.937
1.300229,103.781486,-50.2,210.937
1.300229,103.781486,-50,210.937
1.300229,103.781486,-50,210.937
1.300229,103.781486,-50,210.812
1.300229,103.781486,-51.1,210.812
1.300229,103.781486,-51.1,210.812
1.300229,103.781486,-51.1,210.812
1.300229,103.781486,-51.1,210.812
1.300232,103.781483,-51.1,210.812
1.300232,103.781483,-51.1,249.19
1.300232,103.781483,-51.1,249.19
1.300232,103.781483,-51.1,249.19
1.300232,103.781483,-54,249.19
1.300232,103.781483,-54,249.19
1.300232,103.781483,-54,214.338
1.300232,103.781483,-54,214.338
1.300232,103.781483,-54,214.338
1.300232,103.781483,-53.1,214.338
1.300232,103.781483,-53.1,214.338
1.300235,103.78148,-53.1,214.338
1.300235,103.78148,-53.1,201.441
1.300235,103.78148,-53.1,201.441
1.300235,103.78148,-53.1,201.441
1.300235,103.78148,-54.5,201.441
1.300235,103.78148,-54.5,201.441
1.300235,103.78148,-54.5,201.441
1.300235,103.78148,-54.5,234.517
1.300235,103.78148,-54.5,234.517
1.300235,103.78148,-54.5,234.517
1.300235,103.78148,-54.4,234.517
1.300235,103.78148,-54.4,234.517
1.300235,103.78148,-54.4,234.517
1.300238,103.781477,-54.4,234.517
1.300238,103.781477,-54.4,245.002
1.300238,103.781477,-54.4,245.002
1.300238,103.781477,-54.4,245.002
1.300238,103.781477,-58.5,245.002
1.300238,103.781477,-58.5,245.002
1.300238,103.781477,-58.5,210.09
1.300238,103.781477,-58.5,210.09
1.300238,103.781477,-58.5,210.09
1.300238,103.781477,-57,210.09
1.300238,103.781477,-57,210.09
1.300238,103.781477,-57,210.09
1.300238,103.781477,-57,258.103
1.300241,103.781473,-57,258.103
1.300241,103.781473,-57,258.103
1.300241,103.781473,-57,258.103
1.300241,103.781473,-58.3,258.103
1.300241,103.781473,-58.3,258.103
1.300241,103.781473,-58.3,258.103
1.300241,103.781473,-58.3,225.21
1.300241,103.781473,-58.3,225.21
1.300241,103.781473,-59.4,225.21
1.300241,103.781473,-59.4,225.21
1.300241,103.781473,-59.4,264.465
1.300244,103.78147,-59.4,264.465
1.300244,103.78147,-59.4,264.465
1.300244,103.78147,-59.4,264.465
1.300244,103.78147,-63,264.465
1.300244,103.78147,-63,264.465
1.300244,103.78147,-63,249.747
1.300244,103.78147,-63,249.747
1.300244,103.78147,-63,249.747
1.300244,103.78147,-63,249.747
1.300244,103.78147,-63.6,249.747
1.300244,103.78147,-63.6,248.097
1.300248,103.781467,-63.6,248.097
1.300248,103.781467,-63.6,248.097
1.300248,103.781467,-63.6,248.097
1.300248,103.781467,-63.6,248.097
1.300248,103.781467,-63.1,248.097
1.300248,103.781467,-63.1,267.447
1.300248,103.781467,-63.1,267.447
1.300248,103.781467,-63.1,267.447
1.300248,103.781467,-63.1,267.447
1.300248,103.781467,-66.3,267.447
1.300248,103.781467,-66.3,230.611
1.300251,103.781464,-66.3,230.611
1.300251,103.781464,-66.3,230.611
1.300251,103.781464,-66.3,230.611
1.300251,103.781464,-66.3,230.611
1.300251,103.781464,-63.7,230.611
1.300251,103.781464,-63.7,275.246
1.300251,103.781464,-63.7,275.246
1.300251,103.781464,-63.7,275.246
1.300251,103.781464,-63.7,275.246
1.300251,103.781464,-65.5,275.246
1.300251,103.781464,-65.5,289.113
1.300254,103.78146,-65.5,289.113
1.300254,103.78146,-65.5,289.113
1.300254,103.78146,-65.5,289.113
1.300254,103.78146,-65.5,289.113
1.300254,103.78146,-66.5,289.113
1.300254,103.78146,-66.5,288.68
1.300254,103.78146,-66.5,288.68
1.300254,103.78146,-66.5,288.68
1.300254,103.78146,-66.5,288.68
1.300254,103.78146,-68.3,288.68
1.300254,103.78146,-68.3,280.8
1.300257,103.781457,-68.3,280.8
1.300257,103.781457,-68.3,280.8
1.300257,103.781457,-68.3,280.8
1.300257,103.781457,-68.3,280.8
1.300257,103.781457,-71.4,280.8
1.300257,103.781457,-71.4,257.029
1.300257,103.781457,-71.4,257.029
1.300257,103.781457,-71.4,257.029
1.300257,103.781457,-71.4,257.029
1.300257,103.781457,-67.9,257.029
1.300257,103.781457,-67.9,285.528
1.30026,103.781454,-67.9,285.528
1.30026,103.781454,-67.9,285.528
1.30026,103.781454,-67.9,285.528
1.30026,103.781454,-67.9,285.528
1.30026,103.781454,-68.9,285.528
1.30026,103.781454,-68.9,284.828
1.30026,103.781454,-68.9,284.828
1.30026,103.781454,-68.9,284.828
1.30026,103.781454,-68.3,284.828
1.30026,103.781454,-68.3,266.328
1.300263,103.781451,-68.3,266.328
1.300263,103.781451,-68.3,266.328
1.300263,103.781451,-68.3,266.328
1.300263,103.781451,-68.3,266.328
1.300263,103.781451,-68,266.328
1.300263,103.781451,-68,283.63
1.300263,103.781451,-68,283.63
1.300263,103.781451,-68,283.63
1.300263,103.781451,-68,283.63
1.300263,103.781451,-65.7,283.63
1.300263,103.781451,-65.7,266.924
1.300266,103.781447,-65.7,266.924
1.300266,103.781447,-65.7,266.924
1.300266,103.781447,-65.7,266.924
1.300266,103.781447,-65.7,266.924
1.300266,103.781447,-68.8,266.924
1.300266,103.781447,-68.8,268.555
1.300266,103.781447,-68.8,268.555
1.300266,103.781447,-68.8,268.555
1.300266,103.781447,-68.8,268.555
1.300266,103.781447,-70.2,268.555
1.300266,103.781447,-70.2,271.31
1.300269,103.781444,-70.2,271.31
1.300269,103.781444,-70.2,271.31
1.300269,103.781444,-70.2,271.31
1.300269,103.781444,-70.2,271.31
1.300269,103.781444,-72.9,271.31
1.300269,103.781444,-72.9,279.329
1.300269,103.781444,-72.9,279.329
1.300269,103.781444,-72.9,279.329
1.300269,103.781444,-72.9,279.329
1.300269,103.781444,-72.9,279.329
1.300269,103.781444,-72.9,264.425
1.300272,103.781441,-72.9,264.425
1.300272,103.781441,-72.9,264.425
1.300272,103.781441,-72.9,264.425
1.300272,103.781441,-72.9,264.425
1.300272,103.781441,-71.7,264.425
1.300272,103.781441,-71.7,285.457
1.300272,103.781441,-71.7,285.457
1.300272,103.781441,-71.7,285.457
1.300272,103.781441,-71.7,285.457
1.300272,103.781441,-73.5,285.457
1.300272,103.781441,-73.5,247.342
1.300275,103.781438,-73.5,247.342
1.300275,103.781438,-73.5,247.342
1.300275,103.781438,-73.5,247.342
1.300275,103.781438,-73.5,247.342
1.300275,103.781438,-70.4,247.342
1.300275,103.781438,-70.4,265.26
1.300275,103.781438,-70.4,265.26
1.300275,103.781438,-70.4,265.26
1.300275,103.781438,-70.4,265.26
1.300275,103.781438,-76.9,265.26
1.300275,103.781438,-76.9,261.833
1.300278,103.781434,-76.9,261.833
1.300278,103.781434,-76.9,261.833
1.300278,103.781434,-76.9,261.833
1.300278,103.781434,-76.9,261.833
1.300278,103.781434,-72.6,261.833
1.300278,103.781434,-72.6,284.926
1.300278,103.781434,-72.6,284.926
1.300278,103.781434,-72.6,284.926
1.300278,103.781434,-72.6,284.926
1.300278,103.781434,-72.6,284.926
1.300278,103.781434,-73.8,284.926
1.300278,103.781434,-73.8,267.142
1.300281,103.781431,-73.8,267.142
1.300281,103.781431,-73.8,267.142
1.300281,103.781431,-73.8,267.142
1.300281,103.781431,-73.8,267.142
1.300281,103.781431,-73.8,267.142
1.300281,103.781431,-75.8,267.142
1.300281,103.781431,-75.8,255.6
1.300281,103.781431,-75.8,255.6
1.300281,103.781431,-75.8,255.6
1.300281,103.781431,-75.8,255.6
1.300281,103.781431,-75.8,255.6
1.300281,103.781431,-78.2,255.6
1.300281,103.781431,-78.2,252.986
1.300284,103.781428,-78.2,252.986
1.300284,103.781428,-78.2,252.986
1.300284,103.781428,-78.2,252.986
1.300284,103.781428,-78.2,252.986
1.300284,103.781428,-78.2,252.986
1.300284,103.781428,-79.3,252.986
1.300284,103.781428,-79.3,262.571
1.300284,103.781428,-79.3,262.571
1.300284,103.781428,-79.3,262.571
1.300284,103.781428,-79.3,262.571
1.300284,103.781428,-78,262.571
1.300284,103.781428,-78,270.205
1.300287,103.781425,-78,270.205
1.300287,103.781425,-78,270.205
1.300287,103.781425,-78,270.205
1.300287,103.781425,-78,270.205
1.300287,103.781425,-81.5,270.205
1.300287,103.781425,-81.5,257.351
1.300287,103.781425,-81.5,257.351
1.300287,103.781425,-81.5,257.351
1.300287,103.781425,-81.5,257.351
1.300287,103.781425,-81.5,257.351
1.300287,103.781425,-80.8,257.351
1.300287,103.781425,-80.8,228.89
1.30029,103.781421,-80.8,228.89
1.30029,103.781421,-80.8,228.89
1.30029,103.781421,-80.8,228.89
1.30029,103.781421,-80.8,228.89
1.30029,103.781421,-80.8,228.89
1.30029,103.781421,-78.2,228.89
1.30029,103.781421,-78.2,246.127
1.30029,103.781421,-78.2,246.127
1.30029,103.781421,-78.2,246.127
1.30029,103.781421,-78.2,246.127
1.30029,103.781421,-76,246.127
1.30029,103.781421,-76,239.627
1.300293,103.781418,-76,239.627
1.300293,103.781418,-76,239.627
1.300293,103.781418,-76,239.627
1.300293,103.781418,-76,239.627
1.300293,103.781418,-76,239.627
1.300293,103.781418,-76,255.445
1.300293,103.781418,-76,255.445
1.300293,103.781418,-76,255.445
1.300293,103.781418,-76,255.445
1.300293,103.781418,-76,255.445
1.300293,103.781418,-76,255.445
1.300293,103.781418,-79.9,255.445
1.300293,103.781418,-79.9,249.806
1.300297,103.781415,-79.9,249.806
1.300297,103.781415,-79.9,249.806
1.300297,103.781415,-79.9,249.806
1.300297,103.781415,-79.9,249.806
1.300297,103.781415,-79.9,249.806
1.300297,103.781415,-79.9,249.806
1.300297,103.781415,-77,249.806
1.300297,103.781415,-77,246.802
1.300297,103.781415,-77,246.802
1.300297,103.781415,-77,246.802
1.300297,103.781415,-77,246.802
1.300297,103.781415,-77,246.802
1.300297,103.781415,-77,246.802
1.300297,103.781415,-74.3,246.802
1.300297,103.781415,-74.3,273.472
1.3003,103.781412,-74.3,273.472
1.3003,103.781412,-74.3,273.472
1.3003,103.781412,-74.3,273.472
1.3003,103.781412,-74.3,273.472
1.3003,103.781412,-74.3,273.472
1.3003,103.781412,-80.7,273.472
1.3003,103.781412,-80.7,298.79
1.3003,103.781412,-80.7,298.79
1.3003,103.781412,-80.7,298.79
1.3003,103.781412,-80.7,298.79
1.3003,103.781412,-80.7,298.79
1.3003,103.781412,-77,298.79
1.3003,103.781412,-77,299.557
1.300303,103.781408,-77,299.557
1.300303,103.781408,-77,299.557
1.300303,103.781408,-77,299.557
1.300303,103.781408,-77,299.557
1.300303,103.781408,-77,299.557
1.300303,103.781408,-79.4,299.557
1.300303,103.781408,-79.4,289.245
1.300303,103.781408,-79.4,289.245
1.300303,103.781408,-79.4,289.245
1.300303,103.781408,-79.4,289.245
1.300303,103.781408,-79.4,289.245
1.300303,103.781408,-75.3,289.245
1.300303,103.781408,-75.3,262.695
1.300306,103.781405,-75.3,262.695
1.300306,103.781405,-75.3,262.695
1.300306,103.781405,-75.3,262.695
1.300306,103.781405,-75.3,262.695
1.300306,103.781405,-75.3,262.695
1.300306,103.781405,-72.2,262.695
1.300306,103.781405,-72.2,273.876
1.300306,103.781405,-72.2,273.876
1.300306,103.781405,-72.2,273.876
1.300306,103.781405,-72.2,273.876
1.300306,103.781405,-70.5,273.876
1.300306,103.781405,-70.5,225.841
1.300309,103.781402,-70.5,225.841
1.300309,103.781402,-70.5,225.841
1.300309,103.781402,-70.5,225.841
1.300309,103.781402,-70.5,225.841
1.300309,103.781402,-70.5,225.841
1.300309,103.781402,-68.8,225.841
1.300309,103.781402,-68.8,267.56
1.300309,103.781402,-68.8,267.56
1.300309,103.781402,-68.8,267.56
1.300309,103.781402,-68.8,267.56
1.300309,103.781402,-68.8,267.56
1.300309,103.781402,-76.2,267.56
1.300309,103.781402,-76.2,293.603
1.300309,103.781402,-76.2,293.603
1.300312,103.781399,-76.2,293.603
1.300312,103.781399,-76.2,293.603
1.300312,103.781399,-76.2,293.603
1.300312,103.781399,-76.2,293.603
1.300312,103.781399,-74.8,293.603
1.300312,103.781399,-74.8,285.578
1.300312,103.781399,-74.8,285.578
1.300312,103.781399,-74.8,285.578
1.300312,103.781399,-74.8,285.578
1.300312,103.781399,-74.8,285.578
1.300312,103.781399,-74.8,285.578
1.300312,103.781399,-75.4,285.578
1.300312,103.781399,-75.4,280.263
1.300312,103.781399,-75.4,280.263
1.300312,103.781399,-75.4,280.263
1.300315,103.781395,-75.4,280.263
1.300315,103.781395,-75.4,280.263
1.300315,103.781395,-75.4,280.263
1.300315,103.781395,-75.4,280.263
1.300315,103.781395,-76,280.263
1.300315,103.781395,-76,297.832
1.300315,103.781395,-76,297.832
1.300315,103.781395,-76,297.832
1.300315,103.781395,-76,297.832
1.300315,103.781395,-76,297.832
1.300315,103.781395,-76,297.832
1.300315,103.781395,-74.8,297.832
1.300315,103.781395,-74.8,287.234
1.300315,103.781395,-74.8,287.234
1.300315,103.781395,-74.8,287.234
1.300318,103.781392,-74.8,287.234
1.300318,103.781392,-74.8,287.234
1.300318,103.781392,-74.8,287.234
1.300318,103.781392,-73.9,287.234
1.300318,103.781392,-73.9,284.395
1.300318,103.781392,-73.9,284.395
1.300318,103.781392,-73.9,284.395
1.300318,103.781392,-73.9,284.395
1.300318,103.781392,-73.4,284.395
1.300318,103.781392,-73.4,243.532
1.300318,103.781392,-73.4,243.532
1.300318,103.781392,-73.4,243.532
1.300318,103.781392,-73.4,243.532
1.300318,103.781392,-73.4,243.532
1.300318,103.781392,-71.2,243.532
1.300318,103.781392,-71.2,196.053
1.300318,103.781392,-71.2,196.053
1.300318,103.781392,-71.2,196.053
1.300318,103.781392,-71.2,196.053
1.300318,103.781392,-71.2,196.053
1.300318,103.781392,-72.5,196.053
1.300318,103.781392,-72.5,167.909
1.300318,103.781392,-72.5,167.909
1.300318,103.781392,-72.5,167.909
1.300318,103.781392,-72.5,167.909
1.300318,103.781392,-72.7,167.909
1.300318,103.781392,-72.7,186.191
1.300318,103.781392,-72.7,186.191
1.300318,103.781392,-72.7,186.191
1.300318,103.781392,-72.7,186.191
1.300318,103.781392,-72.7,186.191
1.300318,103.781392,-69.8,186.191
1.300318,103.781392,-69.8,225.263
1.300318,103.781392,-69.8,225.263
1.300318,103.781392,-69.8,225.263
1.300318,103.781392,-69.8,225.263
1.300318,103.781392,-69.8,225.263
1.300318,103.781392,-69.8,225.263
1.300318,103.781392,-66.5,225.263
1.300318,103.781392,-66.5,240.529
1.300318,103.781392,-66.5,240.529
1.300318,103.781392,-66.5,240.529
1.300318,103.781392,-66.5,240.529
1.300318,103.781392,-66.5,240.529
1.300318,103.781392,-66.5,240.529
1.300318,103.781392,-71.5,240.529
1.300318,103.781392,-71.5,274.265
1.300315,103.78139,-71.5,274.265
1.300315,103.78139,-71.5,274.265
1.300315,103.78139,-71.5,274.265
1.300315,103.78139,-71.5,274.265
1.300315,103.78139,-70.9,274.265
1.300315,103.78139,-70.9,262.413
1.300315,103.78139,-70.9,262.413
1.300315,103.78139,-70.9,262.413
1.300315,103.78139,-70.9,262.413
1.300315,103.78139,-71.9,262.413
1.300315,103.78139,-71.9,279.417
1.300315,103.78139,-71.9,279.417
1.300315,103.78139,-71.9,279.417
1.300315,103.78139,-71.9,279.417
1.300315,103.78139,-73.3,279.417
1.300315,103.78139,-73.3,286.537
1.300315,103.78139,-73.3,286.537
1.300315,103.78139,-73.3,286.537
1.300315,103.78139,-73.3,286.537
1.300315,103.78139,-73.3,281.244
1.300315,103.78139,-76.6,281.244
1.300315,103.78139,-76.6,281.244
1.300315,103.78139,-76.6,281.244
1.300315,103.78139,-76.6,281.244
1.300315,103.78139,-76.6,262.561
1.300315,103.78139,-73.4,262.561
1.300315,103.78139,-73.4,262.561
1.300315,103.78139,-73.4,262.561
1.300315,103.78139,-73.4,282.338
1.300315,103.78139,-72.9,282.338
1.300315,103.78139,-72.9,282.338
1.300315,103.78139,-72.9,282.338
1.300315,103.78139,-72.9,282.338
1.300315,103.78139,-72.9,278.615
1.300315,103.78139,-75.2,278.615
1.300315,103.78139,-75.2,278.615
1.300311,103.781387,-75.2,278.615
1.300311,103.781387,-75.2,278.615
1.300311,103.781387,-75.2,278.615
1.300311,103.781387,-75.2,250.812
1.300311,103.781387,-73.4,250.812
1.300311,103.781387,-73.4,250.812
1.300311,103.781387,-73.4,250.812
1.300311,103.781387,-73.4,250.812
1.300311,103.781387,-73.4,246.842
1.300311,103.781387,-77.9,246.842
1.300311,103.781387,-77.9,246.842
1.300311,103.781387,-77.9,246.842
1.300311,103.781387,-77.9,246.842
1.300311,103.781387,-77.9,245.379
1.300311,103.781387,-73.6,245.379
1.300311,103.781387,-73.6,245.379
1.300311,103.781387,-73.6,245.379
1.300311,103.781387,-73.6,245.379
1.300311,103.781387,-73.6,245.379
1.300311,103.781387,-73.6,294.008
1.300311,103.781387,-73.6,294.008
1.300311,103.781387,-73.6,294.008
1.300311,103.781387,-73.6,294.008
1.300311,103.781387,-73.6,294.008
1.300311,103.781387,-73.6,294.008
1.300311,103.781387,-73.6,292.137
1.300311,103.781387,-74,292.137
1.300311,103.781387,-74,292.137
1.300311,103.781387,-74,292.137
1.300311,103.781387,-74,292.137
1.300311,103.781387,-74,292.137
1.300311,103.781387,-74,285.432
1.300311,103.781387,-74.6,285.432
1.300311,103.781387,-74.6,285.432
1.300311,103.781387,-74.6,285.432
1.300311,103.781387,-74.6,285.432
1.300311,103.781387,-74.6,285.432
1.300311,103.781387,-74.6,278.66
1.300311,103.781387,-75.7,278.66
1.300311,103.781387,-75.7,278.66
1.300311,103.781387,-75.7,278.66
1.300311,103.781387,-75.7,278.66
1.300311,103.781387,-75.7,259.385
1.300308,103.781385,-75.7,259.385
1.300308,103.781385,-77.6,259.385
1.300308,103.781385,-77.6,259.385
1.300308,103.781385,-77.6,259.385
1.300308,103.781385,-77.6,259.385
1.300308,103.781385,-77.6,259.385
1.300308,103.781385,-77.6,274.522
1.300308,103.781385,-77.8,274.522
1.300308,103.781385,-77.8,274.522
1.300308,103.781385,-77.8,274.522
1.300308,103.781385,-77.8,274.522
1.300308,103.781385,-77.8,274.522
1.300308,103.781385,-77.8,261.969
1.300308,103.781385,-78.4,261.969
1.300308,103.781385,-78.4,261.969
1.300308,103.781385,-78.4,261.969
1.300308,103.781385,-78.4,261.969
1.300308,103.781385,-78.4,293.24
1.300308,103.781385,-77.5,293.24
1.300308,103.781385,-77.5,293.24
1.300308,103.781385,-77.5,293.24
1.300308,103.781385,-77.5,293.24
1.300308,103.781385,-77.5,260.177
1.300308,103.781385,-81.9,260.177
1.300308,103.781385,-81.9,260.177
1.300308,103.781385,-81.9,260.177
1.300308,103.781385,-81.9,260.177
1.300308,103.781385,-81.9,260.177
1.300308,103.781385,-81.9,199.614
1.300308,103.781385,-80.9,199.614
1.300308,103.781385,-80.9,199.614
1.300308,103.781385,-80.9,199.614
1.300308,103.781385,-80.9,199.614
1.300308,103.781385,-80.9,199.614
1.300308,103.781385,-80.9,241.611
1.300308,103.781385,-75.2,241.611
1.300308,103.781385,-75.2,241.611
1.300308,103.781385,-75.2,241.611
1.300308,103.781385,-75.2,241.611
1.300308,103.781385,-75.2,241.611
1.300308,103.781385,-75.2,249.679
1.300308,103.781385,-76.8,249.679
1.300308,103.781385,-76.8,249.679
1.300304,103.781383,-76.8,249.679
1.300304,103.781383,-76.8,249.679
